LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,4,3,0,173,219,1
1,IMINT,3,2,0,175,244,1
1,IMINT,2,1,0,153,226,1
1,IMINT,1,2,0,196,213,1
1,IMINT,5,2,0,225,93,2
1,IMINT,6,4,0,214,60,2
1,IMINT,7,1,0,207,116,2
1,IMINT,1,4,1,195,98,2
1,IMINT,4,1,0,251,95,2
1,IMINT,202,3,0,228,57,2
2,SIGINT,1,,1,202,235,1
2,SIGINT,1,,1,187,241,1
2,SIGINT,1,,1,181,245,1
2,SIGINT,1,,1,175,224,1
2,SIGINT,1,,1,160,218,1
2,SIGINT,1,,1,176,218,1
2,SIGINT,1,,1,183,251,1
2,SIGINT,1,,1,245,89,2
2,SIGINT,1,,1,223,67,2
2,SIGINT,1,,1,215,68,2
3,MASINT,1,,1,222,119,2
3,MASINT,1,,1,208,96,2
3,MASINT,1,,1,225,74,2
3,MASINT,1,,1,205,95,2
3,MASINT,1,,1,221,95,2
3,MASINT,1,,1,213,99,2
3,MASINT,1,,1,221,88,2
