LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,6,3,0,102,105,1
1,IMINT,2,3,0,92,75,1
1,IMINT,3,2,0,100,138,1
1,IMINT,7,4,0,125,81,1
1,IMINT,5,1,0,119,134,1
1,IMINT,4,3,0,82,126,1
1,IMINT,201,3,0,64,130,1
1,IMINT,4,1,1,218,81,2
1,IMINT,2,1,0,188,90,2
1,IMINT,5,3,0,237,56,2
1,IMINT,7,2,0,202,106,2
1,IMINT,1,1,0,196,63,2
1,IMINT,7,4,1,66,213,3
1,IMINT,6,4,0,48,216,3
1,IMINT,4,3,0,48,206,3
1,IMINT,3,4,0,229,239,4
1,IMINT,2,3,0,238,218,4
1,IMINT,4,1,1,239,252,4
1,IMINT,5,2,0,214,239,4
1,IMINT,6,3,0,220,256,4
1,IMINT,201,4,0,226,227,4
2,SIGINT,1,,1,65,236,3
2,SIGINT,1,,1,67,198,3
2,SIGINT,1,,1,56,234,3
3,MASINT,1,,1,93,99,1
3,MASINT,1,,1,98,97,1
3,MASINT,1,,1,77,103,1
3,MASINT,1,,1,99,142,1
3,MASINT,1,,1,103,87,1
3,MASINT,1,,1,81,115,1
3,MASINT,1,,1,88,99,1
3,MASINT,2,,1,108,90,1
3,MASINT,2,,1,98,119,1
3,MASINT,2,,1,101,137,1
3,MASINT,2,,1,109,97,1
3,MASINT,1,,1,54,198,3
3,MASINT,1,,1,43,188,3
3,MASINT,1,,1,72,202,3
3,MASINT,1,,1,57,216,3
3,MASINT,1,,1,43,208,3
3,MASINT,1,,1,69,205,3
3,MASINT,1,,1,71,240,3
3,MASINT,2,,1,63,182,3
3,MASINT,2,,1,51,209,3
3,MASINT,2,,1,33,216,3
3,MASINT,2,,1,67,218,3
3,MASINT,2,,1,50,245,3
3,MASINT,2,,1,45,203,3
3,MASINT,2,,1,57,229,3
3,MASINT,2,,1,211,239,4
3,MASINT,2,,1,226,239,4
3,MASINT,2,,1,228,233,4
3,MASINT,2,,1,245,221,4
3,MASINT,2,,1,212,258,4
3,MASINT,2,,1,231,249,4
