LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,4,4,1,91,119,1
1,IMINT,3,1,0,81,91,1
1,IMINT,1,2,0,84,145,1
1,IMINT,5,4,0,117,103,1
1,IMINT,6,2,0,65,130,1
1,IMINT,4,2,0,229,118,2
1,IMINT,2,4,0,254,134,2
1,IMINT,6,3,0,231,151,2
1,IMINT,5,2,0,227,91,2
1,IMINT,201,4,0,266,129,2
3,MASINT,2,,1,80,126,1
3,MASINT,2,,1,89,109,1
3,MASINT,2,,1,112,107,1
3,MASINT,2,,1,93,116,1
3,MASINT,2,,1,227,133,2
3,MASINT,2,,1,257,126,2
3,MASINT,2,,1,235,143,2
3,MASINT,2,,1,244,114,2
3,MASINT,2,,1,225,155,2
3,MASINT,2,,1,233,111,2
3,MASINT,2,,1,255,136,2
