LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,2,3,0,63,58,1
1,IMINT,4,2,0,55,74,1
1,IMINT,1,4,0,72,37,1
1,IMINT,7,1,1,45,67,1
1,IMINT,3,1,0,80,73,1
1,IMINT,201,3,0,49,50,1
1,IMINT,4,4,1,208,74,2
1,IMINT,7,4,0,175,91,2
1,IMINT,3,1,1,174,54,2
1,IMINT,6,1,1,241,103,2
1,IMINT,2,3,1,233,107,2
1,IMINT,5,4,0,221,118,2
1,IMINT,5,2,0,72,215,3
1,IMINT,6,1,0,92,247,3
1,IMINT,2,4,0,80,252,3
1,IMINT,201,1,0,52,177,3
1,IMINT,2,4,0,219,211,4
1,IMINT,7,4,0,212,193,4
1,IMINT,1,2,1,235,199,4
1,IMINT,6,2,0,209,227,4
1,IMINT,3,1,0,203,210,4
2,SIGINT,1,,1,69,37,1
2,SIGINT,1,,1,39,53,1
2,SIGINT,1,,1,50,50,1
2,SIGINT,1,,1,87,59,1
2,SIGINT,1,,1,74,59,1
2,SIGINT,1,,1,56,76,1
2,SIGINT,1,,1,210,220,4
2,SIGINT,1,,1,219,211,4
2,SIGINT,1,,1,201,202,4
2,SIGINT,1,,1,220,234,4
3,MASINT,1,,1,189,119,2
3,MASINT,1,,1,224,91,2
3,MASINT,1,,1,220,66,2
3,MASINT,1,,1,211,80,2
3,MASINT,1,,1,228,90,2
3,MASINT,1,,1,194,80,2
3,MASINT,1,,1,62,218,3
3,MASINT,1,,1,82,221,3
3,MASINT,1,,1,63,226,3
3,MASINT,1,,1,84,213,3
3,MASINT,1,,1,53,224,3
3,MASINT,1,,1,68,232,3
