LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,2,1,0,80,99,1
1,IMINT,5,4,0,66,123,1
1,IMINT,6,3,0,55,82,1
1,IMINT,4,4,0,100,119,1
1,IMINT,3,2,1,109,106,1
1,IMINT,202,2,0,40,105,1
1,IMINT,6,4,0,220,73,2
1,IMINT,5,3,0,217,107,2
1,IMINT,3,3,0,227,103,2
1,IMINT,201,1,0,247,107,2
1,IMINT,2,4,0,85,236,3
1,IMINT,1,3,0,67,221,3
1,IMINT,3,4,0,75,256,3
1,IMINT,4,2,0,101,248,3
1,IMINT,3,1,0,233,222,4
1,IMINT,1,4,0,220,240,4
1,IMINT,2,4,1,238,243,4
1,IMINT,5,2,0,250,213,4
1,IMINT,4,4,0,214,213,4
2,SIGINT,1,,1,79,256,3
2,SIGINT,1,,1,104,221,3
2,SIGINT,1,,1,70,211,3
2,SIGINT,1,,1,98,257,3
2,SIGINT,1,,1,68,238,3
2,SIGINT,1,,1,77,231,3
2,SIGINT,1,,1,74,239,3
2,SIGINT,1,,1,93,258,3
2,SIGINT,1,,1,231,214,4
2,SIGINT,1,,1,207,217,4
2,SIGINT,1,,1,225,215,4
2,SIGINT,1,,1,233,206,4
2,SIGINT,1,,1,236,223,4
3,MASINT,1,,1,96,104,1
3,MASINT,1,,1,64,97,1
3,MASINT,1,,1,64,117,1
3,MASINT,1,,1,93,94,1
3,MASINT,1,,1,70,126,1
3,MASINT,1,,1,67,100,1
3,MASINT,1,,1,86,100,1
3,MASINT,1,,1,226,82,2
3,MASINT,1,,1,200,82,2
3,MASINT,1,,1,222,105,2
3,MASINT,1,,1,248,96,2
3,MASINT,2,,1,257,214,4
3,MASINT,2,,1,220,213,4
3,MASINT,2,,1,231,213,4
3,MASINT,2,,1,234,226,4
