LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,7,4,0,214,70,1
1,IMINT,5,1,0,222,104,1
1,IMINT,3,1,0,242,76,1
1,IMINT,4,3,0,234,52,1
1,IMINT,7,1,0,79,171,2
1,IMINT,6,4,0,88,207,2
1,IMINT,5,2,0,117,197,2
1,IMINT,3,2,0,39,176,2
1,IMINT,1,2,0,90,128,2
1,IMINT,202,2,0,54,192,2
1,IMINT,5,4,0,224,201,3
1,IMINT,4,3,1,240,220,3
1,IMINT,3,2,1,242,182,3
1,IMINT,6,3,0,199,221,3
1,IMINT,201,3,0,216,229,3
2,SIGINT,1,,1,234,73,1
2,SIGINT,1,,1,214,69,1
2,SIGINT,1,,1,215,56,1
2,SIGINT,1,,1,216,87,1
2,SIGINT,1,,1,200,82,1
2,SIGINT,1,,1,230,52,1
2,SIGINT,1,,1,77,187,2
2,SIGINT,1,,1,81,208,2
2,SIGINT,1,,1,93,187,2
2,SIGINT,1,,1,81,169,2
2,SIGINT,1,,1,70,185,2
2,SIGINT,1,,1,77,166,2
2,SIGINT,1,,1,62,188,2
3,MASINT,1,,1,249,77,1
3,MASINT,1,,1,215,87,1
3,MASINT,1,,1,225,79,1
3,MASINT,1,,1,242,59,1
3,MASINT,1,,1,230,78,1
3,MASINT,1,,1,224,97,1
3,MASINT,2,,1,240,90,1
3,MASINT,2,,1,225,94,1
3,MASINT,2,,1,223,71,1
3,MASINT,2,,1,232,109,1
3,MASINT,2,,1,231,70,1
3,MASINT,2,,1,204,58,1
3,MASINT,2,,1,85,186,2
3,MASINT,2,,1,87,171,2
3,MASINT,2,,1,90,175,2
3,MASINT,2,,1,71,176,2
3,MASINT,1,,1,232,219,3
3,MASINT,1,,1,204,210,3
3,MASINT,1,,1,223,210,3
3,MASINT,1,,1,199,210,3
3,MASINT,1,,1,239,182,3
3,MASINT,1,,1,204,224,3
3,MASINT,1,,1,205,214,3
3,MASINT,2,,1,222,212,3
3,MASINT,2,,1,245,226,3
3,MASINT,2,,1,239,214,3
3,MASINT,2,,1,200,232,3
3,MASINT,2,,1,237,205,3
3,MASINT,2,,1,232,236,3
3,MASINT,2,,1,225,188,3
