LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,7,1,0,117,226,1
1,IMINT,4,2,0,100,260,1
1,IMINT,6,4,1,88,247,1
1,IMINT,1,4,0,140,190,1
1,IMINT,3,4,0,157,224,1
1,IMINT,2,4,0,111,187,1
1,IMINT,1,4,0,78,99,2
1,IMINT,6,2,0,48,110,2
1,IMINT,3,4,0,58,81,2
1,IMINT,7,4,0,56,121,2
1,IMINT,5,3,1,97,78,2
1,IMINT,201,4,0,97,125,2
1,IMINT,5,4,0,196,111,3
1,IMINT,4,3,0,155,102,3
1,IMINT,6,2,0,233,127,3
1,IMINT,1,2,0,197,67,3
2,SIGINT,1,,1,107,231,1
2,SIGINT,1,,1,130,204,1
2,SIGINT,1,,1,90,85,2
2,SIGINT,1,,1,66,90,2
2,SIGINT,1,,1,66,85,2
2,SIGINT,1,,1,63,88,2
3,MASINT,2,,1,117,231,1
3,MASINT,2,,1,133,218,1
3,MASINT,2,,1,133,245,1
3,MASINT,2,,1,132,195,1
3,MASINT,2,,1,111,224,1
3,MASINT,2,,1,153,218,1
3,MASINT,2,,1,132,202,1
3,MASINT,2,,1,199,121,3
3,MASINT,2,,1,191,120,3
3,MASINT,2,,1,219,86,3
3,MASINT,2,,1,176,117,3
3,MASINT,2,,1,180,97,3
3,MASINT,2,,1,183,122,3
