LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,1,1,1,64,92,1
1,IMINT,5,4,1,98,87,1
1,IMINT,4,2,1,63,121,1
1,IMINT,2,3,0,41,105,1
1,IMINT,6,1,1,62,66,1
1,IMINT,7,2,1,97,94,1
1,IMINT,4,4,0,229,66,2
1,IMINT,1,3,1,205,43,2
1,IMINT,3,2,0,201,76,2
1,IMINT,2,3,0,251,90,2
3,MASINT,1,,1,84,108,1
3,MASINT,1,,1,77,74,1
3,MASINT,1,,1,58,88,1
3,MASINT,1,,1,96,109,1
3,MASINT,1,,1,69,99,1
3,MASINT,1,,1,52,87,1
3,MASINT,2,,1,80,81,1
3,MASINT,2,,1,70,96,1
3,MASINT,2,,1,84,99,1
3,MASINT,2,,1,70,108,1
3,MASINT,2,,1,66,115,1
3,MASINT,2,,1,77,92,1
3,MASINT,1,,1,226,63,2
3,MASINT,1,,1,217,37,2
3,MASINT,1,,1,228,92,2
