LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,6,4,0,60,205,1
1,IMINT,5,2,1,31,204,1
1,IMINT,4,3,0,40,230,1
1,IMINT,3,1,1,238,220,2
1,IMINT,4,1,0,221,187,2
1,IMINT,7,1,0,90,90,3
1,IMINT,4,4,0,79,64,3
1,IMINT,6,4,1,111,65,3
1,IMINT,2,4,0,67,106,3
1,IMINT,1,2,0,123,85,3
1,IMINT,5,1,0,87,121,3
2,SIGINT,1,,1,250,207,2
2,SIGINT,1,,1,236,226,2
2,SIGINT,1,,1,201,203,2
2,SIGINT,1,,1,220,220,2
2,SIGINT,1,,1,253,230,2
2,SIGINT,1,,1,220,227,2
3,MASINT,1,,1,45,203,1
3,MASINT,1,,1,23,226,1
3,MASINT,1,,1,55,195,1
3,MASINT,1,,1,53,217,1
3,MASINT,2,,1,58,222,1
3,MASINT,2,,1,45,218,1
3,MASINT,2,,1,49,198,1
3,MASINT,2,,1,26,224,1
3,MASINT,2,,1,79,95,3
3,MASINT,2,,1,92,119,3
3,MASINT,2,,1,115,97,3
3,MASINT,2,,1,75,87,3
3,MASINT,2,,1,97,107,3
3,MASINT,2,,1,78,91,3
