LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,3,3,1,65,195,1
1,IMINT,4,4,0,86,200,1
1,IMINT,2,3,0,53,215,1
1,IMINT,4,1,1,216,170,2
1,IMINT,7,4,0,224,209,2
1,IMINT,5,2,0,219,131,2
2,SIGINT,1,,1,39,205,1
2,SIGINT,1,,1,72,213,1
2,SIGINT,1,,1,56,233,1
2,SIGINT,1,,1,94,220,1
2,SIGINT,1,,1,68,185,1
2,SIGINT,1,,1,61,198,1
2,SIGINT,1,,1,77,219,1
3,MASINT,1,,1,83,209,1
3,MASINT,1,,1,86,183,1
3,MASINT,1,,1,78,206,1
3,MASINT,1,,1,219,174,2
3,MASINT,1,,1,227,169,2
3,MASINT,1,,1,216,160,2
3,MASINT,2,,1,218,177,2
3,MASINT,2,,1,199,175,2
3,MASINT,2,,1,198,175,2
3,MASINT,2,,1,226,162,2
3,MASINT,2,,1,231,160,2
3,MASINT,2,,1,222,172,2
