LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,3,2,0,73,94,1
1,IMINT,2,1,0,75,74,1
1,IMINT,6,2,0,90,78,1
1,IMINT,5,3,0,73,113,1
1,IMINT,1,3,1,54,87,1
1,IMINT,7,3,0,96,102,1
1,IMINT,4,2,0,59,105,1
1,IMINT,202,3,0,108,49,1
1,IMINT,2,3,0,221,97,2
1,IMINT,5,4,1,256,99,2
1,IMINT,3,1,1,193,98,2
1,IMINT,202,3,0,251,55,2
1,IMINT,4,2,0,63,229,3
1,IMINT,7,2,0,105,225,3
1,IMINT,6,3,0,25,247,3
1,IMINT,5,3,0,64,269,3
1,IMINT,201,4,0,100,260,3
1,IMINT,6,1,1,214,211,4
1,IMINT,7,2,1,250,186,4
1,IMINT,5,1,1,248,233,4
1,IMINT,2,2,1,225,247,4
1,IMINT,1,1,1,186,240,4
2,SIGINT,1,,1,87,104,1
2,SIGINT,1,,1,106,75,1
2,SIGINT,1,,1,89,78,1
2,SIGINT,1,,1,93,93,1
2,SIGINT,1,,1,84,87,1
2,SIGINT,1,,1,98,102,1
2,SIGINT,1,,1,66,99,1
2,SIGINT,1,,1,236,60,2
2,SIGINT,1,,1,201,105,2
2,SIGINT,1,,1,243,99,2
2,SIGINT,1,,1,233,97,2
2,SIGINT,1,,1,247,102,2
3,MASINT,2,,1,81,75,1
3,MASINT,2,,1,69,102,1
3,MASINT,2,,1,52,103,1
3,MASINT,2,,1,67,74,1
3,MASINT,2,,1,100,88,1
3,MASINT,2,,1,81,105,1
3,MASINT,2,,1,62,88,1
3,MASINT,2,,1,230,63,2
3,MASINT,2,,1,231,112,2
3,MASINT,2,,1,230,100,2
3,MASINT,2,,1,250,103,2
3,MASINT,2,,1,225,85,2
3,MASINT,2,,1,216,102,2
3,MASINT,2,,1,262,75,2
3,MASINT,1,,1,62,257,3
3,MASINT,1,,1,84,278,3
3,MASINT,1,,1,104,252,3
3,MASINT,1,,1,61,244,3
3,MASINT,1,,1,65,237,3
3,MASINT,1,,1,89,247,3
3,MASINT,2,,1,94,240,3
3,MASINT,2,,1,70,251,3
3,MASINT,2,,1,78,216,3
