LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,3,2,0,77,59,1
1,IMINT,6,4,1,72,94,1
1,IMINT,4,4,0,110,28,1
1,IMINT,2,3,0,118,45,1
1,IMINT,1,4,0,40,51,1
1,IMINT,3,1,0,233,100,2
1,IMINT,4,3,0,218,136,2
1,IMINT,2,1,0,198,129,2
1,IMINT,1,4,0,250,137,2
1,IMINT,5,1,0,236,67,2
1,IMINT,202,2,0,190,81,2
1,IMINT,6,1,1,66,216,3
1,IMINT,3,4,0,41,246,3
1,IMINT,5,1,0,78,253,3
1,IMINT,7,1,0,87,180,3
1,IMINT,5,1,0,217,233,4
1,IMINT,7,1,0,236,209,4
1,IMINT,6,1,0,184,244,4
1,IMINT,4,3,1,243,232,4
1,IMINT,202,1,0,227,244,4
2,SIGINT,1,,1,80,86,1
2,SIGINT,1,,1,107,61,1
2,SIGINT,1,,1,213,216,4
2,SIGINT,1,,1,226,253,4
2,SIGINT,1,,1,230,223,4
2,SIGINT,1,,1,198,238,4
2,SIGINT,1,,1,226,225,4
2,SIGINT,1,,1,216,248,4
2,SIGINT,1,,1,209,256,4
2,SIGINT,1,,1,210,232,4
3,MASINT,1,,1,70,191,3
3,MASINT,1,,1,73,238,3
3,MASINT,1,,1,70,237,3
3,MASINT,1,,1,69,257,3
3,MASINT,1,,1,193,241,4
3,MASINT,1,,1,233,223,4
3,MASINT,1,,1,207,242,4
3,MASINT,1,,1,233,238,4
3,MASINT,1,,1,245,222,4
3,MASINT,1,,1,228,215,4
3,MASINT,1,,1,217,222,4
3,MASINT,2,,1,224,227,4
3,MASINT,2,,1,233,229,4
3,MASINT,2,,1,210,210,4
3,MASINT,2,,1,216,223,4
