LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,3,2,0,57,163,1
1,IMINT,6,4,0,45,171,1
1,IMINT,2,4,0,66,140,1
1,IMINT,4,2,0,41,155,1
1,IMINT,1,3,0,62,181,1
1,IMINT,3,4,0,215,229,2
1,IMINT,7,2,0,199,249,2
1,IMINT,4,4,0,232,204,2
1,IMINT,2,2,0,187,225,2
1,IMINT,6,3,0,233,255,2
1,IMINT,5,1,1,243,248,2
1,IMINT,201,1,0,217,267,2
1,IMINT,4,3,1,212,70,3
1,IMINT,3,4,0,181,82,3
1,IMINT,7,1,0,197,94,3
1,IMINT,6,3,0,219,103,3
1,IMINT,5,1,0,235,96,3
2,SIGINT,1,,1,73,176,1
2,SIGINT,1,,1,45,160,1
2,SIGINT,1,,1,57,183,1
2,SIGINT,1,,1,214,222,2
2,SIGINT,1,,1,209,230,2
2,SIGINT,1,,1,230,216,2
2,SIGINT,1,,1,223,245,2
2,SIGINT,1,,1,212,273,2
2,SIGINT,1,,1,220,242,2
3,MASINT,2,,1,225,242,2
3,MASINT,2,,1,205,247,2
3,MASINT,2,,1,236,249,2
3,MASINT,1,,1,230,113,3
3,MASINT,1,,1,196,88,3
3,MASINT,1,,1,208,88,3
3,MASINT,1,,1,211,96,3
3,MASINT,1,,1,192,86,3
3,MASINT,1,,1,218,97,3
3,MASINT,1,,1,192,86,3
