LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,4,3,0,226,215,1
1,IMINT,2,4,0,241,195,1
1,IMINT,1,3,0,208,206,1
1,IMINT,3,2,0,243,213,1
1,IMINT,6,4,0,188,74,2
1,IMINT,3,4,0,187,47,2
1,IMINT,5,3,0,167,99,2
1,IMINT,7,3,0,208,57,2
2,SIGINT,1,,1,256,213,1
2,SIGINT,1,,1,250,193,1
2,SIGINT,1,,1,236,218,1
2,SIGINT,1,,1,232,213,1
2,SIGINT,1,,1,215,208,1
2,SIGINT,1,,1,234,208,1
3,MASINT,2,,1,197,87,2
3,MASINT,2,,1,187,71,2
3,MASINT,2,,1,193,66,2
3,MASINT,2,,1,216,82,2
3,MASINT,2,,1,186,75,2
3,MASINT,2,,1,160,75,2
