LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,6,1,1,84,106,1
1,IMINT,5,1,0,69,108,1
1,IMINT,2,1,1,99,89,1
1,IMINT,3,3,0,95,119,1
1,IMINT,201,2,0,108,105,1
1,IMINT,3,2,0,232,92,2
1,IMINT,7,3,0,258,119,2
1,IMINT,5,2,0,218,56,2
1,IMINT,6,4,0,225,49,2
1,IMINT,2,3,1,243,128,2
1,IMINT,4,3,0,267,70,2
1,IMINT,2,4,0,62,213,3
1,IMINT,4,3,0,23,209,3
1,IMINT,3,3,0,74,174,3
1,IMINT,1,1,0,40,247,3
1,IMINT,1,4,0,216,221,4
1,IMINT,2,1,0,232,217,4
1,IMINT,4,3,1,195,222,4
2,SIGINT,1,,1,52,193,3
2,SIGINT,1,,1,47,240,3
2,SIGINT,1,,1,46,206,3
2,SIGINT,1,,1,72,189,3
2,SIGINT,1,,1,40,221,3
2,SIGINT,1,,1,58,204,3
2,SIGINT,1,,1,247,224,4
2,SIGINT,1,,1,195,238,4
2,SIGINT,1,,1,231,227,4
2,SIGINT,1,,1,213,216,4
3,MASINT,1,,1,94,103,1
3,MASINT,1,,1,102,83,1
3,MASINT,1,,1,101,99,1
3,MASINT,1,,1,89,85,1
3,MASINT,1,,1,78,124,1
3,MASINT,1,,1,92,112,1
3,MASINT,1,,1,89,122,1
3,MASINT,1,,1,238,74,2
3,MASINT,1,,1,218,63,2
3,MASINT,1,,1,233,98,2
3,MASINT,1,,1,247,60,2
3,MASINT,1,,1,234,68,2
3,MASINT,1,,1,238,83,2
3,MASINT,1,,1,251,78,2
