LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,2,2,1,95,95,1
1,IMINT,5,1,1,109,113,1
1,IMINT,6,1,1,98,122,1
1,IMINT,201,2,0,54,89,1
1,IMINT,3,1,1,238,79,2
1,IMINT,1,3,0,259,93,2
1,IMINT,6,3,0,206,73,2
1,IMINT,4,1,0,267,72,2
1,IMINT,5,2,1,243,112,2
1,IMINT,3,1,0,89,217,3
1,IMINT,1,3,0,82,200,3
1,IMINT,5,1,1,109,225,3
1,IMINT,6,1,0,105,232,3
1,IMINT,2,2,1,89,239,3
1,IMINT,6,4,0,221,212,4
1,IMINT,3,1,0,262,207,4
1,IMINT,5,4,1,213,176,4
1,IMINT,7,4,1,223,174,4
1,IMINT,2,1,1,249,191,4
1,IMINT,4,1,1,181,228,4
1,IMINT,202,2,0,227,214,4
3,MASINT,1,,1,97,112,1
3,MASINT,1,,1,110,91,1
3,MASINT,1,,1,85,115,1
3,MASINT,1,,1,89,117,1
3,MASINT,1,,1,248,77,2
3,MASINT,1,,1,224,81,2
3,MASINT,1,,1,239,87,2
3,MASINT,1,,1,250,75,2
3,MASINT,1,,1,261,99,2
3,MASINT,1,,1,239,91,2
3,MASINT,1,,1,262,77,2
3,MASINT,1,,1,95,210,3
3,MASINT,1,,1,118,226,3
3,MASINT,1,,1,93,220,3
3,MASINT,1,,1,108,203,3
3,MASINT,1,,1,98,243,3
3,MASINT,1,,1,73,230,3
3,MASINT,1,,1,105,246,3
3,MASINT,1,,1,205,189,4
3,MASINT,1,,1,228,192,4
3,MASINT,1,,1,222,202,4
3,MASINT,1,,1,194,203,4
3,MASINT,1,,1,227,192,4
3,MASINT,1,,1,216,210,4
3,MASINT,1,,1,248,183,4
3,MASINT,2,,1,214,197,4
3,MASINT,2,,1,222,195,4
3,MASINT,2,,1,228,203,4
3,MASINT,2,,1,229,219,4
3,MASINT,2,,1,257,211,4
3,MASINT,2,,1,239,211,4
