LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,6,4,0,67,81,1
1,IMINT,3,2,0,79,96,1
1,IMINT,1,2,0,86,78,1
1,IMINT,5,2,0,82,74,1
1,IMINT,4,3,0,46,73,1
1,IMINT,7,2,1,48,83,1
1,IMINT,2,2,0,56,100,1
1,IMINT,2,3,0,236,89,2
1,IMINT,3,4,0,242,130,2
1,IMINT,6,4,1,224,125,2
1,IMINT,5,3,0,272,68,2
1,IMINT,201,2,0,216,71,2
1,IMINT,5,2,0,69,228,3
1,IMINT,4,1,1,73,257,3
1,IMINT,3,2,0,91,240,3
1,IMINT,2,3,0,94,215,3
1,IMINT,202,2,0,48,235,3
1,IMINT,4,1,1,219,222,4
1,IMINT,7,3,1,189,215,4
1,IMINT,2,1,1,249,221,4
1,IMINT,5,4,1,209,198,4
2,SIGINT,1,,1,234,90,2
2,SIGINT,1,,1,227,84,2
2,SIGINT,1,,1,242,124,2
3,MASINT,1,,1,73,97,1
3,MASINT,1,,1,79,62,1
3,MASINT,1,,1,75,84,1
3,MASINT,1,,1,44,74,1
3,MASINT,1,,1,63,93,1
3,MASINT,1,,1,79,80,1
3,MASINT,1,,1,240,82,2
3,MASINT,1,,1,257,75,2
3,MASINT,1,,1,237,89,2
3,MASINT,1,,1,236,101,2
3,MASINT,1,,1,236,123,2
3,MASINT,1,,1,228,79,2
3,MASINT,1,,1,197,195,4
3,MASINT,1,,1,207,212,4
3,MASINT,1,,1,212,188,4
3,MASINT,1,,1,251,219,4
3,MASINT,2,,1,228,225,4
3,MASINT,2,,1,210,220,4
3,MASINT,2,,1,213,216,4
3,MASINT,2,,1,208,220,4
