LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,5,1,0,61,237,1
1,IMINT,4,2,0,42,217,1
1,IMINT,2,2,0,72,250,1
1,IMINT,7,1,1,53,254,1
1,IMINT,201,4,0,75,237,1
1,IMINT,4,3,0,85,87,2
1,IMINT,7,4,0,64,108,2
1,IMINT,3,1,0,85,116,2
1,IMINT,6,1,1,61,74,2
1,IMINT,1,2,0,108,104,2
1,IMINT,2,4,0,74,57,2
1,IMINT,4,4,1,225,224,3
1,IMINT,6,4,0,248,231,3
1,IMINT,1,2,0,213,209,3
1,IMINT,3,4,0,217,245,3
1,IMINT,2,3,0,233,204,3
2,SIGINT,1,,1,86,83,2
2,SIGINT,1,,1,74,89,2
2,SIGINT,1,,1,90,108,2
2,SIGINT,1,,1,84,68,2
2,SIGINT,1,,1,95,111,2
2,SIGINT,1,,1,76,84,2
2,SIGINT,1,,1,228,228,3
2,SIGINT,1,,1,233,219,3
2,SIGINT,1,,1,251,220,3
2,SIGINT,1,,1,237,234,3
2,SIGINT,1,,1,234,204,3
3,MASINT,1,,1,71,228,1
3,MASINT,1,,1,86,256,1
3,MASINT,1,,1,55,251,1
3,MASINT,1,,1,54,248,1
3,MASINT,1,,1,47,245,1
3,MASINT,1,,1,80,261,1
3,MASINT,2,,1,36,234,1
3,MASINT,2,,1,66,271,1
3,MASINT,2,,1,60,250,1
3,MASINT,2,,1,53,226,1
3,MASINT,2,,1,51,248,1
3,MASINT,2,,1,62,209,1
3,MASINT,2,,1,73,225,1
3,MASINT,1,,1,91,111,2
3,MASINT,1,,1,65,88,2
3,MASINT,1,,1,97,76,2
