LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,7,3,0,60,86,1
1,IMINT,6,2,1,28,103,1
1,IMINT,1,3,1,56,45,1
1,IMINT,4,4,1,85,55,1
1,IMINT,2,3,0,85,119,1
1,IMINT,1,1,0,213,220,2
1,IMINT,3,1,0,212,237,2
1,IMINT,4,3,1,203,205,2
1,IMINT,201,3,0,235,199,2
1,IMINT,7,3,1,208,92,3
1,IMINT,1,1,0,212,63,3
1,IMINT,5,4,1,195,116,3
1,IMINT,2,1,1,186,76,3
1,IMINT,202,3,0,234,62,3
2,SIGINT,1,,1,47,88,1
2,SIGINT,1,,1,66,87,1
2,SIGINT,1,,1,45,83,1
2,SIGINT,1,,1,69,98,1
2,SIGINT,1,,1,54,99,1
2,SIGINT,1,,1,228,74,3
2,SIGINT,1,,1,209,93,3
2,SIGINT,1,,1,207,58,3
2,SIGINT,1,,1,177,92,3
2,SIGINT,1,,1,176,86,3
2,SIGINT,1,,1,190,63,3
2,SIGINT,1,,1,220,72,3
3,MASINT,1,,1,66,80,1
3,MASINT,1,,1,89,92,1
3,MASINT,1,,1,74,86,1
3,MASINT,2,,1,76,62,1
3,MASINT,2,,1,47,84,1
3,MASINT,2,,1,48,81,1
3,MASINT,2,,1,72,85,1
3,MASINT,2,,1,184,210,2
3,MASINT,2,,1,193,192,2
3,MASINT,2,,1,228,204,2
3,MASINT,1,,1,220,85,3
3,MASINT,1,,1,199,54,3
3,MASINT,1,,1,204,75,3
3,MASINT,1,,1,220,58,3
3,MASINT,1,,1,218,79,3
3,MASINT,1,,1,197,87,3
3,MASINT,1,,1,240,81,3
3,MASINT,2,,1,210,96,3
3,MASINT,2,,1,203,91,3
3,MASINT,2,,1,212,96,3
