LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,4,2,0,207,221,1
1,IMINT,2,4,0,191,256,1
1,IMINT,6,4,0,209,184,1
1,IMINT,1,3,0,188,186,1
1,IMINT,3,2,1,244,222,1
1,IMINT,3,3,0,223,71,2
1,IMINT,7,3,0,231,38,2
1,IMINT,1,4,0,246,103,2
1,IMINT,4,4,0,209,110,2
1,IMINT,6,4,0,231,112,2
1,IMINT,5,3,0,199,48,2
1,IMINT,1,2,0,65,103,3
1,IMINT,7,3,0,38,134,3
1,IMINT,2,1,0,60,65,3
1,IMINT,3,3,0,29,85,3
1,IMINT,4,3,1,95,128,3
2,SIGINT,1,,1,223,206,1
2,SIGINT,1,,1,223,212,1
2,SIGINT,1,,1,217,219,1
2,SIGINT,1,,1,238,229,1
2,SIGINT,1,,1,204,206,1
2,SIGINT,1,,1,211,212,1
2,SIGINT,1,,1,33,111,3
2,SIGINT,1,,1,68,126,3
2,SIGINT,1,,1,65,115,3
2,SIGINT,1,,1,65,93,3
2,SIGINT,1,,1,54,85,3
3,MASINT,1,,1,226,244,1
3,MASINT,1,,1,217,228,1
3,MASINT,1,,1,220,229,1
