LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,4,4,1,58,70,1
1,IMINT,6,4,0,48,94,1
1,IMINT,2,3,1,86,85,1
1,IMINT,3,2,1,86,62,1
1,IMINT,1,3,1,65,42,1
1,IMINT,5,4,1,238,94,2
1,IMINT,6,4,0,267,106,2
1,IMINT,2,3,1,211,108,2
1,IMINT,7,2,1,219,62,2
1,IMINT,1,4,0,204,87,2
1,IMINT,3,4,1,260,84,2
1,IMINT,201,4,0,244,88,2
1,IMINT,3,1,0,94,232,3
1,IMINT,5,4,0,114,241,3
1,IMINT,6,1,0,72,243,3
1,IMINT,2,3,0,93,254,3
1,IMINT,4,4,0,76,218,3
1,IMINT,1,2,0,109,220,3
1,IMINT,2,3,0,231,232,4
1,IMINT,6,3,0,196,215,4
1,IMINT,7,1,1,268,229,4
1,IMINT,1,3,0,219,268,4
1,IMINT,5,2,0,193,240,4
2,SIGINT,1,,1,77,73,1
2,SIGINT,1,,1,56,61,1
2,SIGINT,1,,1,87,54,1
2,SIGINT,1,,1,69,61,1
2,SIGINT,1,,1,84,79,1
2,SIGINT,1,,1,89,238,3
2,SIGINT,1,,1,100,240,3
2,SIGINT,1,,1,110,242,3
2,SIGINT,1,,1,97,241,3
2,SIGINT,1,,1,216,226,4
2,SIGINT,1,,1,228,234,4
2,SIGINT,1,,1,216,246,4
3,MASINT,2,,1,223,229,4
3,MASINT,2,,1,220,233,4
3,MASINT,2,,1,215,221,4
3,MASINT,2,,1,229,210,4
