LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,2,4,0,76,64,1
1,IMINT,7,2,0,54,62,1
1,IMINT,1,4,0,76,83,1
1,IMINT,3,1,1,81,45,1
1,IMINT,6,4,0,96,58,1
1,IMINT,4,2,0,93,73,1
1,IMINT,4,1,1,221,65,2
1,IMINT,7,4,1,251,79,2
1,IMINT,1,3,0,56,209,3
1,IMINT,2,2,0,17,206,3
1,IMINT,4,3,0,70,247,3
1,IMINT,3,2,0,94,223,3
1,IMINT,6,1,0,94,232,3
1,IMINT,7,2,1,48,169,3
1,IMINT,201,4,0,75,209,3
1,IMINT,6,3,0,231,222,4
1,IMINT,7,2,0,255,201,4
1,IMINT,1,4,0,239,189,4
1,IMINT,5,1,1,232,191,4
1,IMINT,4,4,0,262,212,4
1,IMINT,201,4,0,206,223,4
2,SIGINT,1,,1,83,55,1
2,SIGINT,1,,1,61,50,1
2,SIGINT,1,,1,65,63,1
2,SIGINT,1,,1,86,52,1
2,SIGINT,1,,1,78,63,1
2,SIGINT,1,,1,96,37,1
2,SIGINT,1,,1,65,88,1
3,MASINT,1,,1,244,85,2
3,MASINT,1,,1,254,88,2
3,MASINT,1,,1,247,85,2
3,MASINT,1,,1,218,65,2
3,MASINT,1,,1,221,67,2
3,MASINT,1,,1,233,49,2
3,MASINT,1,,1,236,83,2
3,MASINT,2,,1,225,60,2
3,MASINT,2,,1,228,84,2
3,MASINT,2,,1,240,72,2
3,MASINT,2,,1,242,79,2
3,MASINT,2,,1,212,75,2
3,MASINT,2,,1,242,81,2
3,MASINT,2,,1,70,195,3
3,MASINT,2,,1,50,238,3
3,MASINT,2,,1,67,239,3
3,MASINT,2,,1,59,201,3
3,MASINT,2,,1,71,216,3
3,MASINT,2,,1,79,194,3
3,MASINT,2,,1,76,221,3
3,MASINT,2,,1,247,225,4
3,MASINT,2,,1,261,183,4
3,MASINT,2,,1,234,217,4
3,MASINT,2,,1,231,231,4
3,MASINT,2,,1,271,207,4
3,MASINT,2,,1,228,239,4
