LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,4,4,0,60,97,1
1,IMINT,1,3,1,79,107,1
1,IMINT,2,3,0,50,82,1
1,IMINT,7,2,0,65,75,1
1,IMINT,7,4,1,211,59,2
1,IMINT,6,4,0,175,73,2
1,IMINT,4,1,0,228,94,2
1,IMINT,5,1,0,221,23,2
1,IMINT,2,2,0,203,102,2
1,IMINT,7,1,1,58,230,3
1,IMINT,4,1,1,36,249,3
1,IMINT,5,1,1,91,223,3
1,IMINT,1,2,1,31,217,3
1,IMINT,3,1,0,67,198,3
1,IMINT,2,4,1,71,256,3
1,IMINT,6,4,1,84,247,3
1,IMINT,201,3,0,17,227,3
1,IMINT,3,2,0,227,233,4
1,IMINT,6,4,0,205,228,4
1,IMINT,2,1,0,261,231,4
1,IMINT,4,1,0,215,260,4
1,IMINT,1,3,0,254,251,4
2,SIGINT,1,,1,64,88,1
2,SIGINT,1,,1,61,94,1
2,SIGINT,1,,1,76,67,1
2,SIGINT,1,,1,80,115,1
2,SIGINT,1,,1,60,106,1
2,SIGINT,1,,1,48,86,1
2,SIGINT,1,,1,181,91,2
2,SIGINT,1,,1,223,62,2
2,SIGINT,1,,1,197,53,2
2,SIGINT,1,,1,208,67,2
2,SIGINT,1,,1,196,68,2
2,SIGINT,1,,1,220,58,2
2,SIGINT,1,,1,204,83,2
2,SIGINT,1,,1,54,245,3
2,SIGINT,1,,1,36,224,3
2,SIGINT,1,,1,38,233,3
2,SIGINT,1,,1,52,251,3
2,SIGINT,1,,1,39,233,3
2,SIGINT,1,,1,78,259,3
3,MASINT,1,,1,222,64,2
3,MASINT,1,,1,197,41,2
3,MASINT,1,,1,242,72,2
3,MASINT,1,,1,208,76,2
3,MASINT,1,,1,240,58,2
3,MASINT,1,,1,192,73,2
3,MASINT,1,,1,216,61,2
3,MASINT,2,,1,227,62,2
3,MASINT,2,,1,207,77,2
3,MASINT,2,,1,215,59,2
3,MASINT,2,,1,210,75,2
3,MASINT,2,,1,196,75,2
3,MASINT,2,,1,218,80,2
3,MASINT,2,,1,215,48,2
3,MASINT,1,,1,68,235,3
3,MASINT,1,,1,67,251,3
3,MASINT,1,,1,50,212,3
3,MASINT,1,,1,68,232,3
3,MASINT,1,,1,76,215,3
3,MASINT,1,,1,33,222,3
3,MASINT,1,,1,79,255,3
3,MASINT,1,,1,217,247,4
3,MASINT,1,,1,220,237,4
3,MASINT,1,,1,233,213,4
3,MASINT,1,,1,245,238,4
3,MASINT,1,,1,231,224,4
3,MASINT,1,,1,219,247,4
3,MASINT,1,,1,245,245,4
