LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,3,2,1,218,229,1
1,IMINT,4,4,1,202,219,1
1,IMINT,6,4,0,231,243,1
1,IMINT,1,1,1,214,246,1
1,IMINT,2,1,1,235,217,1
1,IMINT,5,2,0,98,120,2
1,IMINT,7,2,1,65,121,2
1,IMINT,4,2,0,88,146,2
1,IMINT,3,1,0,120,95,2
1,IMINT,1,4,1,126,124,2
1,IMINT,6,4,0,80,95,2
2,SIGINT,1,,1,238,242,1
2,SIGINT,1,,1,204,218,1
2,SIGINT,1,,1,205,212,1
2,SIGINT,1,,1,198,237,1
2,SIGINT,1,,1,227,219,1
2,SIGINT,1,,1,226,223,1
2,SIGINT,1,,1,209,233,1
3,MASINT,2,,1,98,106,2
3,MASINT,2,,1,87,121,2
3,MASINT,2,,1,117,98,2
