LayerID,LayerType,ObjectID,ObjectOrientation,Data,X,Y,Sector
1,IMINT,3,2,1,199,123,1
1,IMINT,7,2,1,215,136,1
1,IMINT,6,1,1,181,120,1
1,IMINT,5,2,1,192,110,1
1,IMINT,4,2,1,216,111,1
1,IMINT,2,2,0,73,87,2
1,IMINT,5,3,0,81,111,2
1,IMINT,3,3,1,97,78,2
1,IMINT,4,2,0,89,97,2
1,IMINT,1,3,0,59,76,2
1,IMINT,7,2,0,71,66,2
2,SIGINT,1,,1,96,114,2
2,SIGINT,1,,1,83,99,2
2,SIGINT,1,,1,47,76,2
2,SIGINT,1,,1,70,76,2
2,SIGINT,1,,1,98,86,2
3,MASINT,1,,1,227,111,1
3,MASINT,1,,1,188,133,1
3,MASINT,1,,1,202,147,1
3,MASINT,1,,1,196,131,1
3,MASINT,1,,1,212,117,1
3,MASINT,1,,1,197,130,1
3,MASINT,2,,1,197,139,1
3,MASINT,2,,1,183,111,1
3,MASINT,2,,1,216,105,1
3,MASINT,2,,1,209,112,1
3,MASINT,2,,1,205,108,1
3,MASINT,2,,1,230,128,1
3,MASINT,2,,1,213,144,1
